"Strona główna,super last minute,emiraty arabskie",13,"Data rozpoczęcia:pt. 11.12.2020,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Best Reisen",Citymax Al Barsha at the Mall,3876,"<h3 class=""hotel-description__subject hotel--description--subject"">Naszym zdaniem :</h3>,<p>Średniej klasy hotel w dobrym stylu. Odpowiednia propozycja dla tych, którzy lubią zwiedzać, a nie muszą mieszkać w luksusie. Promocyjne oferty cenowe.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie :</h3>,<p>W biznesowej dzielnicy Al Barsha, w sąsiedztwie Mall of Emirates (ogromne centrum handlowo-rozrywkowe z wieloma sklepami, lokalami gastronomicznymi, centrum rekreacyjnym Magic Planet, kinami, słynnym Ski Dubai oraz salą koncertową), 5 km od Internet &amp; Media City, 9 km od plaży Jumeirah.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Wyposażenie :</h3>,<p>Restauracja główna (kuchnia arabska i międzynarodowa), całodobowa kawiarnia, Sport Bar &amp; Grill, bar muzyczny (Dj, muzyka na żywo),</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Pokoje :</h3>,<p>378 komfortowych pokoi;<br>Standard (ok. 20 m kw.) z łazienkami (wanna lub prysznic), Wi-Fi, TV sat (LCD), indywidualnie sterowaną klimatyzacją, serwisem do zaparzania kawy/herbaty, małą lodówką, telefonem.<br>W pokojach nie ma możliwości wstawienia 3. łóżka/dostawki. Dziecko do 12 r. ż. śpi z rodzicami. Prosimy o wzięcie tego pod uwagę, podczas rezerwacji, ponieważ wszelkie zażalenia z tego wynikające, nie zostaną uznane.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Wyżywienie :</h3>",https://cdntravelplanet.pl/12425/BVBX/miniature650x367/emiraty-arabskie/dubaj/dubaj/citymax-al-barsha-at-the-mall_0.jpg?datago=1&t=637434496850319488,1
"Strona główna,super last minute,hiszpania",,"Data rozpoczęcia:sob. 19.12.2020,Czas Trwania:7 dni,Posiłki:RO - Bez wyżywienia,Wylot z:Kraków,Operator:Yobboo",Agur,968,"<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty:</h3>,<p></p>,<p>Drodzy Klienci, już od wielu lat Yobboo Travel oferuje Wam wysokiej jakości wyjazdy poprzez współpracę ze sprawdzonymi i zaufanymi partnerami na całym świecie.</p>,<p>Do każdej oferty dołączamy wyjątkowy na rynku pakiet korzyści Yobboo Travel</p>,<p>- możliwość otrzymania kart pokładowych RÓWNIEŻ na lot powrotny przed rozpoczęciem podróży</p>,<p>- gwarancja niezmienności ceny GRATIS na wszystkie oferty</p>,<p>- wsparcie centrum alarmowego 24/7</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Hotel:</h3>,<p></p>",https://cdntravelplanet.pl/197628/XYOB/miniature650x367/hiszpania/costa-del-sol/fuengirola/agur_0.jpeg?datago=1&t=637437308468828047,1
"Strona główna,super last minute,emiraty arabskie",13,"Data rozpoczęcia:pt. 11.12.2020,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Best Reisen",Citymax Bur Dubai,3753,"<h3 class=""hotel-description__subject hotel--description--subject"">Naszym zdaniem :</h3>,<p>Hotel cieszący się uznaniem wśród tych, którzy lubią zwiedzać i odkrywać uroki tego kosmopolitycznego miasta. Dobra oferta cenowa.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie :</h3>,<p>W historycznym centrum Dubaju, 8 km od lotniska, w pobliżu kompleksów biznesowo-handlowych.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Wyposażenie :</h3>,<p>Restauracja indyjska, chińska, międzynarodowa, bar, pralnia, punkt wymiany walut, lobby z recepcją i całodobową kawiarnią.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Pokoje :</h3>,<p>Ponad 600 pokoi, w nich klimatyzacja, łazienka z suszarką do włosów, minibar, czajnik, Internet przewodowy (płatny).<br>Dziecko do 12 r. ż. śpi z rodzicami (nie otrzymuje dostawki). Prosimy o wzięcie tego pod uwagę, podczas rezerwacji, ponieważ wszelkie zażalenia z tego wynikające, nie zostaną uznane.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Wyżywienie :</h3>",https://cdntravelplanet.pl/12453/BVBX/miniature650x367/emiraty-arabskie/dubaj/dubaj/citymax-bur-dubai_0.jpg?datago=1&t=637432718728979532,1
"Strona główna,super last minute,emiraty arabskie",,"Data rozpoczęcia:śr. 16.12.2020,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Exim Tours",Aloft Palm Jumeirah,3746,"<h3 class=""hotel-description__subject hotel--description--subject"">:</h3>,<p>4*<br>Zjednoczone Emiraty Arabskie/Dubaj</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kategoryzacja hotelu :</h3>,<p>- kategoria Exim Tours 4*<br>- kategoria lokalna 4*</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie :</h3>,<p>- wyspa Palm Jumeirah<br>- ok. 30 m od plaży<br>- ok. 5 km od aquaparku Aquaventure i stacji kolejki Monorail kursującej do miasta<br>- ok. 15 km od Dubai Marina<br>- ok. 40 km od lotniska w Dubaju</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Plaża :</h3>,<p>- piaszczysta, prywatna No Shu Beach<br>- leżaki, parasole i ręczniki plażowe (bezpłatne)</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Pokoje :</h3>",https://cdntravelplanet.pl/29956/EXIM/miniature650x367/emiraty-arabskie/dubaj/dubaj/aloft-palm-jumeirah_0.jpg?datago=1&t=637435167755407690,1
"Strona główna,super last minute,emiraty arabskie",,"Data rozpoczęcia:niedz. 13.12.2020,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Prima Holiday",Citymax Ras Al Khaimah,3674,"<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE :</h3>,<p>Hotel Citymax usytuowany jest w Ras Al Khaimah w dzielnicy Al Nakheel nad zatoką. W bliskiej odległości od hotelu znajduje się strefa wolnocłowa, centrum wystawowe RAK oraz centrum handlowe. Iceland Water Park znajduje się w odległości ok. 9 km od hotelu a międzynarodowe lotnisko w Dubaju znajduje się w odległości ok. 98 km od hotelu.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA :</h3>,<p>Publiczna, piaszczysta, oddalona około 10 min jazdy od hotelu, bezplatny bus hotelowy na plażę.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">HOTEL :</h3>,<p>Kategoria lokalna 3*.<br>Typowy hotel biznesowy w Emiratach, nowoczesny wystrój pokoi oraz innych ogónodostępnych miejsc.<br>Jest to idealna propozycja jako miejsce wypadowe do zwiedzania okolic.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">DO DYSPOZYCJI GOŚCI :</h3>,<p>Restauracja, bar, kawiarnia, recepcja, taras na dachu, centrum biznesowe, usługi pralni, przechowalnia bagażu, winda, sejf w recepcji (płatny dodatkowo), punkt wymiany walut.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">INTERNET :</h3>",https://cdntravelplanet.pl/5744/BVPR/miniature650x367/emiraty-arabskie/ras-al-khaimah/ras-al-chajma/citymax-ras-al-khaimah_0.jpg?datago=1&t=637433633620064218,1
"Strona główna,super last minute,emiraty arabskie",24,"Data rozpoczęcia:pt. 11.12.2020,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Best Reisen",Media Rotana,3604,"<h3 class=""hotel-description__subject hotel--description--subject"">Naszym zdaniem :</h3>,<p>Nowoczesny i luksusowy hotel w sercu miasta. Renomowana marka.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie :</h3>,<p>W dzielnicy Tecom, ok 40 km od lotniska, 10 min jazdy od galerii Mall of The Emirates, nieopodal stacja metra.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Wyposażenie :</h3>,<p>Ekskluzywne lobby z recepcją, kantorem wymiany walut, bakomat, restauracja główna Channels, włoska restauracja Pregos, pub Nelsons (czynny do godz. 3.00), Lounge Bar The Terrace oraz Lounge w lobby, darmowe WiFi w miejscach publicznych, 24 godzinny rooom service wypożyczalnia samochodów, centrum biznesowe z 16 salami konferencyjnymi, renomowany gabinet kosmetyczno-fryzjerski.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Pokoje :</h3>,<p>536 gustownie i funkcjonalnie wyposażonych pokoi z łazienkami (kabina prysznicowa, wanna, suszarka), łącza internetowe, klimatyzacja, minibar, TV sat (LCD), sejf, telefon, czajnik do kawy/herbaty. Pokoje Classic mają ok. 33-40 m kw, pokoje Premium - ok 38-45 m.kw.  <br>Możliwość maksymalnie jednej dostawki w pokoju. Możliwość zakwaterowania 3 osób dorosłych lub 2 osób dorosłych i 1 dziecka do 12. r..ż. 3 dorosły lub dziecko otrzymuje dostawkę.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Wyżywienie :</h3>",https://cdntravelplanet.pl/12223/BVBX/miniature650x367/emiraty-arabskie/dubaj/dubaj/media-rotana_0.jpg?datago=1&t=637433292607758750,1
"Strona główna,super last minute,emiraty arabskie",,"Data rozpoczęcia:śr. 16.12.2020,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Exim Tours",Holiday Inn Al Barsha,3594,"<h3 class=""hotel-description__subject hotel--description--subject"">:</h3>,<p>4*<br>Zjednoczone Emiraty Arabskie/Dubaj</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kategoryzacja hotelu :</h3>,<p>- kategoria Exim Tours: 4*<br>- kategoria lokalna: 4*</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie: :</h3>,<p>- ok. 350 m od stacji metra Sharaf<br>- ok. 500 m do centrum handlowego Mall Of Emirates<br>- ok. 6 km od plaży Jumeirah Open Beach<br>- ok. 8 km od plaży Kite Beach (bezpłatny bus hotelowy)<br>- ok. 13 km od plaży Marina Public Beach i promenady The Walk<br>- ok. 15 km od Dubai Mall i Burj Khaifa<br>- ok. 27 km od lotniska w Dubaju</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Plaża :</h3>,<p>- publiczna, piaszczysta<br>- serwis plażowy płatny w klubach plażowych</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Pokoje :</h3>",https://cdntravelplanet.pl/32809/EXIM/miniature650x367/emiraty-arabskie/dubaj/dubaj/holiday-inn-al-barsha_0.jpg?datago=1&t=637431992928930625,1
"Strona główna,super last minute,emiraty arabskie",,"Data rozpoczęcia:śr. 16.12.2020,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Exim Tours",Byblos Marina,3594,"<h3 class=""hotel-description__subject hotel--description--subject"">:</h3>,<p>4*<br>Zjednoczone Emiraty Arabskie/Dubaj</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria :</h3>,<p>- kategoria Exim Tours 4*<br>- kategoria lokalna 4*</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie :</h3>,<p>- w Dubai Marina<br>- ok. 700 m od publicznej plaży Marina Beach i promenady JBR The Walk<br>- ok. 450 m od stacji metra DMCC Metro Station<br>- ok. 1 km od centrum handlowego Dubai Marina Mall<br>- ok. 10 km od centrum handlowego Mall of Emirates<br>- ok. 30 km od lotniska w Dubaju</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Plaża :</h3>,<p>- publiczna, piaszczysta - Marina Beach<br>- serwis plażowy płatny w klubach plażowych</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Pokoje :</h3>",https://cdntravelplanet.pl/35033/EXIM/miniature650x367/emiraty-arabskie/dubaj/dubaj/byblos-marina_0.jpg?datago=1&t=637431823758950235,1
"Strona główna,super last minute,emiraty arabskie",23,"Data rozpoczęcia:pt. 11.12.2020,Czas Trwania:5 dni,Posiłki:BB - Śniadania,Wylot z:Warszawa,Operator:Best Reisen",Fujairah Rotana Resort & Spa,3318,"<h3 class=""hotel-description__subject hotel--description--subject"">Naszym zdaniem :</h3>,<p>Elegancki hotel na wschodnim wybrzeżu ZEA, w urokliwym pasie między górami a morzem.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie :</h3>,<p>49 km od centrum Fujairah, 150 km od lotniska w Dubaju, 15 km od malowniczej miejscowości Dibba. Położony bezpośrednio przy prywatnej plaży.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Wyposażenie :</h3>,<p>6 restauracji, tropikalny bar przy basenie, centrum biznesowe, 3 sale konferencyjne, sklep z pamiątkami, pralnia, gabinet odnowy biologicznej, salon fryzjerski, wypożyczalnia samochodów.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Pokoje :</h3>,<p>250 pokoi, wszystkie eleganckie, klimatyzowane, łazienka (prysznic, wanna, suszarka, szlafrok), TV sat, łącza internetowe, telefon, sejf, ekspres do kawy/herbaty, minibar, balkon lub taras.<br>Pokoje Classic (z balkonem) w budynku głównym mają ok 38 m2., widok na ogród.<br>Pokoje Deluxe mają ok 38 m2, taras lub balkon z widokiem na ogód lub basen, są zlokalizowane w skrzydle bocznym.<br>Pokoje Premium mają ok. 38 m2 i balkon lub taras z widokiem na ocean, są zlokalizowane w skrzydle od strony oceanu.  <br>Możliwość tylko jednej dostawki w pokoju. Drugie dziecko do 12  r. ż. śpi z rodzicami.<br>Zakwaterowanie od 14:00, wykwaterowanie do 12:00.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Wyżywienie :</h3>",https://cdntravelplanet.pl/12218/BVBX/miniature650x367/emiraty-arabskie/fujairah/fudzajra/fujairah-rotana-resort--spa_0.jpg?datago=1&t=637436153017119063,1
"Strona główna,super last minute,kuba",,"Data rozpoczęcia:śr. 16.12.2020,Czas Trwania:8 dni,Posiłki:AI - All Inclusive,Wylot z:Berlin,Operator:Prima Holiday",Starfish Cuatro Palmas (ex Mercure),8719,"<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE :</h3>,<p>W pobliżu liczne możliwości zakupów i rozrywki. Transfer z lotniska w Varadero ok. 40 minut, na lotnisko w Hawanie około 2 godziny (ok. 150km). Polecamy możliwość rezerwacji specjalnego transferu połączonego ze zwiedzaniem Havany - City Tour po Hawanie (w 1szym lub ostanim dniu pobytu).  Taka opcja jest bardzo atrakcyjna, daje możliwość poznania tego nieprzeciętnego miasta.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA :</h3>,<p>Bezpośrednio przy jednym z piękniejszych odcinków plaży Varadero. Leżaki i parasole na plaży bez opłaty.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">HOTEL :</h3>,<p>Hotel odznaczony nagrodą Travellers Choice, która  przyznawana jest obiektom , które stale zbierają świetne recenzje i należą do najlepszych 10% obiektów na stronie Tripadvisor.<br>Starfish Cuatro Palmas jest obiektem przeznaczonym wyłącznie dla gości powyżej 16. roku życia.<br>Starfish Cuatro Palmas oferuje tętniącą życiem atmosferę, wysokiej jakości zakwaterowanie, całodobową obsługę gastronomiczną, błyszczące baseny, zorganizowane gry, siłownię i różnorodne atrakcje.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">DO DYSPOZYCJI GOŚCI :</h3>,<p>Recepcja, lobby z barem, restauracja główna, 2 restauracje a la carte (kuchnia międzynarodowa i kubańska) oraz sklep z pamiątkami, wi fi w recepcji.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">SPORT, REKREACJA I ROZRYWKA :</h3>",https://cdntravelplanet.pl/5800/BVPR/miniature650x367/kuba/varadero/varadero/starfish-cuatro-palmas-(ex-mercure)_0.jpg?datago=1&t=637436148303057579,1
